healing_avg_per_10m, final_blows_avg_per_10m, role, deaths_avg_per_10m, playerId, name, eliminations_avg_per_10m, teamId, team, ultimates_earned_avg_per_10m, time_played_totalhero_damage_avg_per_10m, 
3863.938432431517, 4.333003052084315, offense, 6.447921208458802, 3479, ShaDowBurn, 14.262801713110871, 7694, PAR, 4.35879473691815, 23263.311562061317251.403815700938, 
10573.207902358925, 3.418906215075397, support, 3.9380734551424017, 4644, Shaz, 14.182129484757201, 4406, GLA, 5.141021938224486, 47383.5752749443057377.502697033341, 
10035.926581744614, 3.5192449358353493, support, 3.6642325549147086, 8725, shu, 13.523390652311118, 7699, GZC, 5.140470130995455, 45521.128230869777594.971086465826, 
115.59533644232164, 6.864491956498568, offense, 3.276676755439118, 4139, sinatraa, 21.60467581776178, 4404, SFS, 5.610215097591605, 61708.8639165759113054.856690280045, 
10509.639304125756, 3.022297894608823, support, 3.768983256806297, 4488, sleepy, 12.978102723908476, 7697, WAS, 5.191241089563389, 16874.577483236797321.227449229784, 
5770.819981171303, 2.6511091135238365, support, 3.2578770444359817, 8749, SLIME, 15.58926837881974, 7696, VAN, 3.2205374794567727, 64274.9855638742454671.710560290237, 
0, 5.9045535467699, tank, 4.981967055087104, 7831, Smurf, 15.314935761934429, 4404, SFS, 4.797449756750544, 3251.7276450991637939.018609376702, 
6369.452282835083, 2.914591745953461, offense, 7.286479364883652, 4493, snillo, 13.115662856790575, 4524, PHI, 2.914591745953461, 411.72147065401084268.438246715948, 
132.55408603167282, 5.708289242556093, offense, 5.66085193583125, 3987, SoOn, 17.6624905372165, 7694, PAR, 4.506544138860073, 37944.818630635749448.175003798962, 
7.501703551581972, 4.978906983401404, tank, 3.3575706067553055, 4637, SPACE, 17.10701373784072, 4405, VAL, 4.263987006297612, 46998.2670453786856861.668663090667, 
32.065154441333796, 5.100617011189648, tank, 4.9176352350034715, 4094, SPREE, 17.15454151745397, 4525, HOU, 4.43730807251476, 26232.1204878687868694.118232032812, 
155.44862608568175, 5.3651958984640835, offense, 4.566124168905603, 8747, Stitch, 15.29651596583377, 7696, VAN, 3.881205543569763, 5256.0988515019428300.622829140175, 
6767.470658696706, 2.4418000898344925, offense, 5.993509311411937, 8783, Stratus, 7.769363922200659, 7697, WAS, 3.551709221577444, 2702.9239729642875354.826482299878, 
0, 6.573148783210304, offense, 7.042659410582469, 4610, STRIKER, 14.085318821164938, 4404, SFS, 4.225595646349481, 1277.9263450503358429.293452814338, 
0, 6.3120675016816294, tank, 4.838588021793805, 4490, super, 17.512502737315433, 4404, SFS, 5.037706870427295, 60265.51520538338959.243916567602, 
117.51042947155811, 5.434889069249817, offense, 4.443120990919558, 4144, Surefour, 16.42367937714908, 4406, GLA, 4.482791714052769, 15124.5037299990659310.618743969271, 
0, 4.8535418766009535, tank, 6.531628163723623, 8705, SWoN, 14.818792750898655, 4407, FLA, 3.7176065437794534, 46481.519215404996869.457361846165, 
5991.164045243136, 2.321716078454659, support, 3.4588831372895945, 4104, tobi, 14.1672062746519, 4409, SEO, 3.340428235327622, 25326.0941532254224302.348479952105, 
6529.7602766176215, 4.6991869127047545, offense, 4.746178781831802, 3504, TviQ, 19.172682603835398, 4407, FLA, 4.6991869127047545, 12768.1663050651556059.5241485281695, 
